track_id,artist_name,track_title,track_genre_top,track_genres_all,set_split
071506,Subway Sonicbeat,Cloudy,Electronic,"Chiptune, Chip Music, Electronic",validation
071507,staRpauSe,BACKSTRAP feat. puppyspazz,Electronic,"Chiptune, Chip Music, Electronic",training
071508,egr,Burn Down the Monostery,Electronic,"Chiptune, Chip Music, Electronic",training
071509,Hexawe (Various Artists),Ravetrap,Electronic,"Chiptune, Chip Music, Electronic",training
071510,Din Sky,Chemtrails,Electronic,"Chiptune, Chip Music, Electronic",training
071511,Peter Swimm,October Surprise [wiretap mix],Electronic,"Chiptune, Chip Music, Electronic",training
071512,Quelle Fromage,Noam Chomsky's Corporate Carbohydrate Surprise,Electronic,"Chiptune, Chip Music, Electronic",training
071513,XC3N,M0NOR4V3N,Electronic,"Chiptune, Chip Music, Electronic",training
071514,Rhinostrich,Shut Up,Electronic,"Chiptune, Chip Music, Electronic",training
071515,BLEO,How Ya Like Me Now Pt.2,Electronic,"Chiptune, Chip Music, Electronic",training
071516,Pulselooper,Neurociencia,Electronic,"Chiptune, Chip Music, Electronic",training
071617,NanowaR,06 Metal-La-La-La,Rock,"Rock, Metal",training
071620,NanowaR,09 Metal,Rock,"Rock, Metal",training
071622,NanowaR,11 Master Of Pizza,Rock,"Rock, Metal",training
071690,C-Doc,Drumm Machine (12 Inch Mixx) (Featuring DJ Def Chad),Hip-Hop,Hip-Hop,training
071691,C-Doc,Milk O' Magnesia,Hip-Hop,Hip-Hop,training
071692,C-Doc,Dubb Machine,Hip-Hop,Hip-Hop,training
071693,C-Doc,Drumm Machine (RhythmBoxx Beats),Hip-Hop,Hip-Hop,training
071694,C-Doc,Braggadocio (12 Inches of Instrumental Fury),Hip-Hop,Hip-Hop,training
071695,C-Doc,Milk O' Magnesia (Instrumental),Hip-Hop,Hip-Hop,training
071709,The Ginger Ale Revolution,The Popsicle Palace,Pop,Pop,training
071711,Bad Party,Not That Kind Of Girl,Rock,"Punk, Loud-Rock, Rock, Noise-Rock",test
071714,Sros Lords,OX,Rock,"Electro-Punk, Punk, Rock",training
071715,Feelings,Name Droppers Of The World Unite,Rock,"Punk, Indie-Rock, Rock",training
071719,Black Tia,Walked Too Deep,Rock,"Rock, Loud-Rock, Goth, Noise-Rock, Garage, Sludge",training
071721,Gardens,A.B.A.Y.A.M,Rock,"Punk, Indie-Rock, Rock, Garage",training
071722,Aran Ruth,Cast Your Ship Upon Rain,Folk,"Psych-Folk, Singer-Songwriter, Folk, Freak-Folk",validation
071822,Sinqlogue,The Cemetery,Electronic,Electronic,training
071884,The Unnameable,"If I Am Mad, It Is Mercy",Experimental,"Experimental, Drone",training
071885,The Unnameable,Teeth & Claws Sharpened On Centuries Of Corpses,Experimental,"Experimental, Drone",training
071937,Dark Asylum Music,Life in the Crypt,Rock,"Goth, Rock",training
071938,Dark Asylum Music,Eaters of the Flesh,Rock,"Goth, Rock",training
072046,David Rovics,Minimum Wage Strike,Folk,Folk,training
072047,David Rovics,We Just Want The World,Folk,Folk,training
072050,David Rovics,Cannabis Cafe,Folk,Folk,training
072056,David Rovics,T Stop Cafe,Folk,Folk,training
072058,David Rovics,Glory And Fame (Edited),Folk,Folk,training
072059,David Rovics,If I Die Tomorrow,Folk,Folk,training
072064,Quest Poetics,Babylon...She's Falling,Rock,Rock,training
072067,Decktonic,Africa,Electronic,"Chip Music, Dubstep, House, Electronic",training
072068,Decktonic,B@$$ J▲|\/|,Electronic,"Chip Music, Dubstep, House, Electronic",training
072069,Decktonic,Act IV,Electronic,"Chip Music, Dubstep, House, Electronic",training
072070,Decktonic,Variations,Electronic,"Chip Music, Dubstep, House, Electronic",training
072071,Decktonic,Spectrum,Electronic,"Chip Music, Dubstep, House, Electronic",training
072072,Decktonic,Watch Your Dubstep Version 2,Electronic,"Chip Music, Dubstep, House, Electronic",training
072073,Decktonic,Z-Saber (feat Jake Allison),Electronic,"Chip Music, Dubstep, House, Electronic",training
072074,Decktonic,Fair Game,Electronic,"Chip Music, Dubstep, House, Electronic",training
072075,Decktonic,Night Drive,Electronic,"Chip Music, Dubstep, House, Electronic",training
072076,Decktonic,Stars,Electronic,"Chip Music, Dubstep, House, Electronic",training
072129,C-Doc,"Broken Homes (12"" Edit) (Featuring DJ Def Chad)",Hip-Hop,Hip-Hop,training
072130,C-Doc,Life Slow Down (Vocal) (Featuring Jamod Allah),Hip-Hop,Hip-Hop,training
072131,C-Doc,Rappers (Part 1) (Featuring DJ Def Chad),Hip-Hop,Hip-Hop,training
072134,C-Doc,Broken Homes (Broken Beats),Hip-Hop,Hip-Hop,training
072135,C-Doc,Life Slow Down (Instrumental),Hip-Hop,Hip-Hop,training
072136,C-Doc,Rappers (Part 7),Hip-Hop,Hip-Hop,training
072146,Justice Yeldham,180211,Experimental,"Noise, Avant-Garde, Improv, Experimental",training
072149,Justice Yeldham,March Of The Bodypumpers,Experimental,"Noise, Avant-Garde, Improv, Experimental",training
072200,Leggysalad,farewell bright,Electronic,"Electronic, Downtempo",training
072206,Music For Your Plants,Stabmixer Bazar,Electronic,"Dance, Jungle, Electronic",training
072210,Music For Your Plants,القذافي الأمازون الحرس,Electronic,"Dance, Techno, Electronic",training
072215,Music For Your Plants,Tomb Raider (Club Mix),Electronic,"Dance, Jungle, Electronic",training
072232,Edward Shallow,This Tiger of Mine,Electronic,"Chiptune, Chip Music, Trip-Hop, Electronic",training
072233,Edward Shallow,Poisons & Potions,Electronic,"Chiptune, Chip Music, Trip-Hop, Electronic",training
072234,Magic Daddy,Death Machine,Hip-Hop,Hip-Hop,training
072287,Squarehead,C'mon Man,Rock,"Punk, Rock, Power-Pop",training
072288,Squarehead,Hammertime,Rock,"Punk, Rock, Power-Pop",training
072289,Squarehead,I Love You,Rock,"Punk, Rock, Power-Pop",training
072290,Squarehead,Two Miles,Rock,"Punk, Rock, Power-Pop",training
072456,The Blind Shake,Call of the Beehive,Rock,"Punk, Rock, Garage",training
072468,Frenic,Money Ain't No Women,Hip-Hop,Hip-Hop,training
072476,Björn & Gorden,"Model, Job, Metro, Time Square",Pop,Pop,training
072477,Fhernando,Last Days of Disco,Electronic,"Dance, Electronic",training
072513,Zero V,Friendship,Rock,Rock,validation
072514,Zero V,Wonders,Pop,"Pop, Experimental Pop",validation
072562,Howie Mitchell & Ruth Meyer,Greensleeves,Folk,Folk,training
072565,Howie Mitchell & Ruth Meyer,Brahms Lullaby,Folk,Folk,training
072570,Howie Mitchell & Ruth Meyer,Dona Nobis Pacem,Folk,Folk,training
072604,Pinklogik,How About Never,Electronic,"Ambient Electronic, Downtempo, IDM, Electronic",training
072605,Howie Mitchell & Ruth Meyer,Brahm's Lullaby,Folk,Folk,training
072607,Howie Mitchell & Ruth Meyer,Dipper of Stars,Folk,Folk,training
072612,Howie Mitchell & Ruth Meyer,Down in the Valley,Folk,Folk,training
072738,Expwy,12 - Tumble to the grass below,Rock,"Indie-Rock, Rock",training
072781,Tha Silent Partner,Prologue By Lloyd 'June' Bryan,Hip-Hop,Hip-Hop,training
072782,Tha Silent Partner,Jack Did It Again,Hip-Hop,Hip-Hop,training
072783,Tha Silent Partner,Something 4Her2 Strip2,Hip-Hop,Hip-Hop,training
072784,Tha Silent Partner,Dub Like Ting (Dutty Stinkin' Ting),Hip-Hop,Hip-Hop,training
072785,Tha Silent Partner,Give Her The Length/Give It 2 Her 2times (XXX Version),Hip-Hop,Hip-Hop,training
072786,Tha Silent Partner,doukno (whereugoin?),Hip-Hop,Hip-Hop,training
072787,Tha Silent Partner,YOUNEEDHELP (Still A Snippet),Hip-Hop,Hip-Hop,training
072788,Tha Silent Partner,Take The Blame,Hip-Hop,Hip-Hop,training
072789,Tha Silent Partner,Epilogue By Lloyd 'June' Bryan,Hip-Hop,Hip-Hop,training
072790,Tha Silent Partner,Fatherhood,Hip-Hop,Hip-Hop,training
072926,J. Surak,Torn,Experimental,"Minimalism, Avant-Garde, Experimental, Drone",training
072927,J. Surak,Waltz of Obsolescence,Experimental,"Minimalism, Avant-Garde, Experimental, Drone",training
072928,J. Surak,The Seventeenth Lesson,Experimental,"Minimalism, Avant-Garde, Experimental, Drone",training
072930,J. Surak,Chrysanthemums,Experimental,"Minimalism, Avant-Garde, Experimental, Drone",training
073087,No Nature,Western,Pop,"Pop, Experimental Pop",validation
073099,Jaap Blonk & Dylan Nyoukis,Small Teeth,Experimental,"Unclassifiable, Experimental",training
073100,Jaap Blonk & Dylan Nyoukis,Halfway Between The Pension & The Wreath,Experimental,"Unclassifiable, Experimental",training
073123,Zengineers,Rose Vale,Electronic,"Drum & Bass, Trip-Hop, Electronic",training
073124,Zengineers,Bitter Lemon,Electronic,"Drum & Bass, Trip-Hop, Electronic",training
073125,Jeremy Macachor,Shock Love (Zengineers Science-Remix),Electronic,"Drum & Bass, Trip-Hop, Electronic",training
073169,Howie Mitchell,What Wondrous Love Is This?,Folk,Folk,training
073170,Howie Mitchell & Charlotte Williams,Greensleeves,Folk,Folk,training
073171,Howie Mitchell & Charlotte Williams,Barbry Allen,Folk,Folk,training
073172,Howie Mitchell & Charlotte Williams,Red Clay Country,Folk,Folk,training
073174,Howie Mitchell & Charlotte Williams,Instrumental,Folk,Folk,training
073175,Howie Mitchell & Charlotte Williams,Mixed Up,Folk,Folk,training
073192,Foster Care,Viva La Muerte,Rock,"Punk, Rock, Garage",training
073193,Foster Care,Commie Cunt,Rock,"Punk, Rock, Garage",training
073306,Ex Cops,Springbreak (Happy Birthday),Rock,"Indie-Rock, Rock",training
073309,Ex Cops,Seperator,Rock,"Indie-Rock, Rock",training
073318,Thee Nodes,Future Car,Rock,"Punk, Rock",training
073335,Büromaschinen,Melody Canyon,Electronic,"Dance, Electronic",training
073340,Büromaschinen,Forecast,Electronic,"Dance, Electronic",training
073341,Büromaschinen,Freescape,Electronic,"Dance, Electronic",training
073342,Büromaschinen,Sabrina,Electronic,"Dance, Electronic",training
073343,Büromaschinen,Leaving Sector X - Equinox,Electronic,"Dance, Electronic",training
073344,Büromaschinen,Escape,Electronic,"Dance, Electronic",training
073363,Deltason,Triangulate,Electronic,"Ambient Electronic, Downtempo, Electronic",training
073365,Deltason,Ground Loop,Electronic,"Ambient Electronic, Downtempo, Electronic",training
073366,Deltason,Night Terrors  (Ft. Konuvvi),Electronic,"Ambient Electronic, Downtempo, Electronic",training
073367,Deltason,Back To Earth,Electronic,"Ambient Electronic, Downtempo, Electronic",training
073368,Deltason,Flow Of The River,Electronic,"Ambient Electronic, Downtempo, Electronic",training
073369,Deltason,Remote,Electronic,"Ambient Electronic, Downtempo, Electronic",training
073370,Deltason,Tunnel Vision,Electronic,"Ambient Electronic, Downtempo, Electronic",training
073371,Deltason,North Western,Electronic,"Ambient Electronic, Downtempo, Electronic",training
073372,Deltason,Garden Theme,Electronic,"Ambient Electronic, Downtempo, Electronic",training
073465,Liam Stewart,Ignored (Album Version),Pop,Pop,training
073466,Liam Stewart,Ignored (The Cusp Of Winter Remix),Pop,Pop,training
073467,Liam Stewart,Ignored (Can't Ignore The TSP Remix),Pop,Pop,training
073468,Liam Stewart,Ignored (Instrumental),Pop,Pop,training
073469,Liam Stewart,Ignored (Acapella),Pop,Pop,training
073486,Ylajali,Sleep Walk,Rock,"Punk, Hardcore, Rock, Loud-Rock",training
073494,Echo Beach,Boss Extended,Experimental,Experimental,test
073495,krackatoa,Mariachi Bandits of Gatling Gun Ridge,Instrumental,"Soundtrack, Instrumental",training
073519,Hounds Of Hate,Evil That Men Do,Rock,"Punk, Rock, Hardcore",test
073520,Hounds Of Hate,Pride,Rock,"Punk, Rock, Hardcore",test
073521,Hounds Of Hate,Brotherhood Of Night,Rock,"Punk, Rock, Hardcore",test
073522,Hounds Of Hate,Blood From A Stone,Rock,"Punk, Rock, Hardcore",test
073550,C-Doc,"Followin' Me (MondayMorningTape 7"" Edit)",Hip-Hop,Hip-Hop,training
073551,C-Doc,"Digg It! (7"" FunkEdit)",Hip-Hop,Hip-Hop,training
073560,S.J. Mellia,Byte Marks,Electronic,Electronic,validation
073561,S.J. Mellia,Supaunlimita,Electronic,Electronic,validation
073564,S.J. Mellia,Epileptic Glitch Fit,Electronic,Electronic,validation
073565,S.J. Mellia,Reverse Selector,Electronic,Electronic,validation
073566,James Beaudreau,The Mirror Wall,Folk,Folk,training
073568,James Beaudreau,Reginald Earth,Folk,Folk,training
073572,James Beaudreau,Easy Pieces No4,Folk,Folk,training
073573,James Beaudreau,Devotional,Folk,Folk,training
073580,James Beaudreau,Quiver,Folk,Folk,training
073584,James Beaudreau,Goodmorning Junction,Folk,Folk,training
073585,James Beaudreau,Stellar Rushes,Folk,Folk,training
073587,James Beaudreau,Listening,Folk,Folk,training
073658,Jan Grünfeld,Die Insel,Folk,Folk,training
073675,Jan Grünfeld,Sunny Sea Walk,Folk,Folk,training
073760,Dot,IMF,International,"Europe, International",training
073761,Dad Rocks!,Weapons,International,"Europe, International",training
073762,Zimbalista,Hadas G.H Drum&bass,International,"Europe, International",training
073763,Morsa,Belly Button,International,"Europe, International",validation
073764,Usta,Bańka mydlana,International,"Europe, International",training
073765,Herrmutt Lobby,Flushing Economy,International,"Europe, International",training
073766,Shoes and Socks Off,Tork Sport,International,"Europe, International",training
073767,The Global Optimistic,Alone in the City (feat. Moon Reflecting),International,"Europe, International",training
073768,ZOE.LEELA,Jewel,International,"Europe, International",training
073769,Antony Raijekov,Deep Blue (2005),International,"Europe, International",training
073770,Stormy Mondays,Sunrise Number 1,International,"Europe, International",training
073771,Mistakemistake & MC Sky Wikluh,Jos jedan od onih dana,International,"Europe, International",training
073772,The Black Atlantic,Fragile Meadow,International,"Europe, International",training
073773,Volfoniq,Skango (feat. Volatil),International,"Europe, International",validation
073774,Emerald Park,At the Mall,International,"Europe, International",training
073775,Tone,Work It,International,"Europe, International",validation
073776,StrangeZero,Different Feelings,International,"Europe, International",test
073777,Melodiesinfonie,Zeitmaschine,International,"Europe, International",test
073778,Bonus,Odysseus,International,"Europe, International",training
073779,Mezonom,Deep Cut,International,"Europe, International",test
073792,Sleeping Policemen,Vogelbird,Pop,Pop,training
073797,Jan Grünfeld,Girls On A Swing,Folk,Folk,training
073819,Miquel Parera Jaques,nxVacuity002-2012-12-12_03_41_57,Experimental,Experimental,training
073820,Miquel Parera Jaques,nxVacuity002-2012-12-12_03_55_14,Experimental,Experimental,training
073821,Miquel Parera Jaques,nxVacuity002-2012-12-12_04_00_16,Experimental,Experimental,training
073822,Miquel Parera Jaques,nxVacuity002-2012-12-12_04_05_18,Experimental,Experimental,training
073921,Dott,This Christmas,Pop,Pop,training
074002,Mystery Pills,The Glass Traditions,Pop,"Synth Pop, Pop",test
074302,The Fucked Up Beat,The Trollenberg Terror,Experimental,"Sound Collage, Experimental",training
074347,Emil Klotzsch,König in Thule,Experimental,"Avant-Garde, Experimental",training
074348,Marco Trovatello,Be Sweet,Rock,"Post-Rock, Rock",training
074362,Doctor P,Sweet Shop,Electronic,"Dubstep, Electronic",training
074365,Mizuki's Last Chance,Yeah,Electronic,"Dubstep, Electronic",training
074370,Dave Menzo (CloudMagic),The First Noel,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074371,Wiredrawn,Christmas Wish No. 3571,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074372,Pitch Feather,Jolly Old St. Nicholas,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074373,Julianne Marx and Craig Olson,To Drive the Cold Winter Away,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074374,Roslyn,O Holy Night,Experimental,"Sound Effects, Experimental, Holiday, Novelty",test
074375,songs for sunday parlours,winter stories,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074376,IKOS David Clifton with the choirs of Peterborough Cathedral,How Far Is It To Bethlehem,Experimental,"Sound Effects, Experimental, Holiday, Novelty",validation
074377,Ann Alee,"Infant Holy, Infant Lowly",Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074378,The HoHoHos!,Deck the Halls,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074380,Rene Wilson,Santa Clause Forgot Me,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074381,Flora,Il Neige,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074382,Audiotransparent,December Radio,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074383,The Gasoline Brothers,Hungover Boxing Day,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074384,Mark Smeby,Jingle Bell Swing,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074385,Allison Crowe,What Child Is This (Greensleeves),Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074386,The Kyoto Connection,Christmas in Japan,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074387,Blear Moon,flekkefjord,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074388,Maya Solovéy,We Three Kings_Solovey,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074389,Aaron DeVries,"Bring a Torch, Jeanette, Isabella",Experimental,"Sound Effects, Experimental, Holiday, Novelty",validation
074390,Veritas Music,Gloria,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074391,Clive,"O Come, O Come, Emmanuel",Experimental,"Sound Effects, Experimental, Holiday, Novelty",validation
074392,Thicker Than Water,Joy to the World,Experimental,"Sound Effects, Experimental, Holiday, Novelty",training
074393,Rue Royale,Snow on Snow (The Bleak Midwinter),Experimental,"Sound Effects, Experimental, Holiday, Novelty",test
074421,Robo,Ahora que estamos en pie,Folk,Folk,training
074445,Robo,Xavier Baró - Allau d'estrelles solitaries,Folk,"Folk, Singer-Songwriter",training
074546,Entertainment for the Braindead,Solitude,Folk,Folk,training
074669,Long Hair,Squirrelwood,Rock,"Progressive, Post-Rock, Rock, Space-Rock, Psych-Rock",training
074671,Long Hair,Queen Anne & Degraw,Rock,"Progressive, Post-Rock, Rock, Space-Rock, Psych-Rock",training
074706,springtide,Fall asleep under the millions of stars (Instrumental),Rock,"New Wave, Indie-Rock, Rock, Garage",training
074908,Did You Just Hex Me?,In A Graveyard On Halloween Night,Rock,"Metal, Rock, Grindcore",training
074937,Robin Grey,The Freezer Song,Folk,Folk,validation
074942,20lb Sounds,Jimmy Carter (Live Acoustic),Folk,Folk,training
074945,Mate,Morning Light,Pop,Pop,validation
074954,C-Doc,(Robot) House Music,Hip-Hop,Hip-Hop,training
074955,C-Doc,DrummMachine (Prez Ike's Drums of Life Redux) (Featuring DJ Def Chad),Hip-Hop,Hip-Hop,training
074959,Bisamråtta,Sky With Milk,Experimental,"Experimental, Drone",training
074960,Bisamråtta,Rörelse av Ljus,Experimental,"Experimental, Drone",training
075194,Sanawon,Stay,Pop,Pop,training
075211,SOB Pariassound,Noodles and commercial TV,Rock,"Post-Punk, Rock, Hardcore, Punk",validation
075221,Holy Pain,The Ambassador Of Death,Rock,"Rock, Loud-Rock, Metal",training
075230,Aching Beauty,Steps,Rock,"Rock, Loud-Rock, Metal",training
075304,Lazer Boy,goodnight love,Folk,"Folk, Freak-Folk",training
075310,Geese,Dogs of the World in Colour,Pop,"Pop, Experimental Pop",training
075314,Geese,Babylon Got No Riches,Pop,"Pop, Experimental Pop",training
075317,Geese,Beloved Is He Who Sits Down,Pop,"Pop, Experimental Pop",training
075371,Kellee Maize,In Tune,Hip-Hop,Hip-Hop,validation
075372,Kellee Maize,2012,Hip-Hop,Hip-Hop,validation
075373,Kellee Maize,Owl Time,Hip-Hop,Hip-Hop,validation
075374,Kellee Maize,Flying Caterpillar,Hip-Hop,Hip-Hop,validation
075375,Kellee Maize,Explode,Hip-Hop,Hip-Hop,validation
075376,Kellee Maize,Nakturnal,Hip-Hop,Hip-Hop,validation
075377,Kellee Maize,Shake Dat,Hip-Hop,Hip-Hop,validation
075378,Kellee Maize,Tree Of Life,Hip-Hop,Hip-Hop,validation
075379,Kellee Maize,Listen,Hip-Hop,Hip-Hop,validation
075380,Kellee Maize,Peace Dream,Hip-Hop,Hip-Hop,validation
075381,Kellee Maize,Peaceburgh,Hip-Hop,Hip-Hop,validation
075383,Kellee Maize,Future (Remix),Hip-Hop,"Rap, Hip-Hop",validation
075386,Kellee Maize,Mothership,Hip-Hop,"Rap, Hip-Hop",validation
075389,Kellee Maize,City of Champions,Hip-Hop,"Rap, Hip-Hop",validation
075390,Kellee Maize,Big Plans,Hip-Hop,"Rap, Hip-Hop",validation
075391,Kellee Maize,Friday Night Flu (Remix),Hip-Hop,"Rap, Hip-Hop",validation
075393,Kellee Maize,Thought to Thing,Hip-Hop,"Rap, Hip-Hop",validation
075395,Kellee Maize,Struggle (Remix),Hip-Hop,"Rap, Hip-Hop",validation
075396,Kellee Maize,Something Sacred,Hip-Hop,"Rap, Hip-Hop",validation
075398,Kellee Maize,Pulse,Hip-Hop,"Rap, Hip-Hop",validation
075399,Kellee Maize,Eleven 11,Hip-Hop,"Rap, Hip-Hop",validation
075401,Kellee Maize,Big Plans (Remix),Hip-Hop,"Rap, Hip-Hop",validation
075403,Kellee Maize,Evolution (Remix),Hip-Hop,"Rap, Hip-Hop",validation
075412,Kellee Maize,Healing Tones,Hip-Hop,"Rap, Hip-Hop",validation
075415,Kellee Maize,Takeover,Hip-Hop,"Rap, Hip-Hop",validation
075417,Kellee Maize,Trapped,Hip-Hop,"Rap, Hip-Hop",validation
075418,Kellee Maize,Don't Stop,Hip-Hop,"Rap, Hip-Hop",validation
075419,Kellee Maize,La La Love,Hip-Hop,"Rap, Hip-Hop",validation
075420,Kellee Maize,Catch Me,Hip-Hop,"Rap, Hip-Hop",validation
075425,Kellee Maize,Eleven 11 Remix,Hip-Hop,"Rap, Hip-Hop",validation
075427,Kellee Maize,Gratitude,Hip-Hop,"Rap, Hip-Hop",validation
075428,Kellee Maize,Buffalo Meditation,Hip-Hop,"Rap, Hip-Hop",validation
075429,Cherly KaCherly,Underwater sleep while trying not to breath,Instrumental,"Ambient, Soundtrack, Instrumental",training
075430,Cherly KaCherly,Wake up & wash your face in tap air,Instrumental,"Ambient, Soundtrack, Instrumental",training
075431,Cherly KaCherly,Passive aggressive ia all we have. You Can't shout underwater,Instrumental,"Ambient, Soundtrack, Instrumental",training
075432,Cherly KaCherly,She's leaving for work in the underwater tram. I think I'll take a minute to think about it,Instrumental,"Ambient, Soundtrack, Instrumental",training
075433,Cherly KaCherly,Starting my work with the daily rebuilding of the telescope,Instrumental,"Ambient, Soundtrack, Instrumental",training
075434,Cherly KaCherly,Using air bubbles as lenses I see the outside. I suspect the world is not what it seems,Instrumental,"Ambient, Soundtrack, Instrumental",training
075435,Cherly KaCherly,Time is running out. I'm sure.,Instrumental,"Ambient, Soundtrack, Instrumental",training
075436,Cherly KaCherly,I can see her. She's at work not even noticing I'm watching,Instrumental,"Ambient, Soundtrack, Instrumental",training
075437,Cherly KaCherly,I have a proof. The world is a drop of water falling slowly to it's end,Instrumental,"Ambient, Soundtrack, Instrumental",training
075438,Cherly KaCherly,"She says:""Now that you think the world is ending you seem much happier"". This time I'm fighting back",Instrumental,"Ambient, Soundtrack, Instrumental",training
075439,Cherly KaCherly,She's leaving home. Not the best timing,Instrumental,"Ambient, Soundtrack, Instrumental",training
075440,Cherly KaCherly,The drop is hitting the ledge. All that's visible is the city falling apart. She's no where around,Instrumental,"Ambient, Soundtrack, Instrumental",training
075441,Cherly KaCherly,When I find her we have to swim through the city. The city is dust. We see the world outside the bubble,Instrumental,"Ambient, Soundtrack, Instrumental",training
075442,Cherly KaCherly,Outside the water drop there's more rain drops. We jump from one to the other on our way to the pond,Instrumental,"Ambient, Soundtrack, Instrumental",training
075443,Cherly KaCherly,"The pond was too far, but we have the small buthtub just for the both of us",Instrumental,"Ambient, Soundtrack, Instrumental",training
075607,Rho,The Last Ocean,Instrumental,"Ambient, Instrumental",training
075612,Rho,Your Sunrise,Instrumental,"Ambient, Instrumental",training
075692,Cape Canaveral,Crazy Love,Pop,Pop,training
075745,Kellee Maize,Winding Road,Hip-Hop,"Rap, Hip-Hop",validation
075746,Kellee Maize,Age of Feminine,Hip-Hop,"Rap, Hip-Hop",validation
075747,Kellee Maize,Story of Me,Hip-Hop,"Rap, Hip-Hop",validation
075748,Kellee Maize,Yesterday,Hip-Hop,"Rap, Hip-Hop",validation
075749,Kellee Maize,Raja,Hip-Hop,"Rap, Hip-Hop",validation
075750,Kellee Maize,Please Remember,Hip-Hop,"Rap, Hip-Hop",validation
075751,Kellee Maize,Hawk,Hip-Hop,"Rap, Hip-Hop",validation
075752,Kellee Maize,Internal Trouble,Hip-Hop,"Rap, Hip-Hop",validation
075754,Kellee Maize,Struggle,Hip-Hop,"Rap, Hip-Hop",validation
075755,Kellee Maize,412,Hip-Hop,"Rap, Hip-Hop",validation
075762,BLEO,Loves & Likes,Electronic,"Skweee, Dubstep, Electronic",training
075763,BLEO,Lapsedad (Cro-Magnon Swing),Electronic,"Skweee, Dubstep, Electronic",training
075764,BLEO,dotdUmmy & The DouBLE D's,Electronic,"Skweee, Dubstep, Electronic",training
075782,Square People,I'm Not Lazy,Rock,Rock,training
075783,Square People,Laughing Along,Rock,Rock,training
075784,Square People,Rat Me Out,Rock,Rock,training
075785,Square People,I'm Not Nervous,Rock,Rock,training
075786,Square People,Write it Down,Rock,Rock,training
075787,Square People,Niche Dreams,Rock,Rock,training
075788,Square People,Forget About It,Rock,Rock,training
075844,Jonah Rapino,1. Solo Project,Folk,"Folk, Freak-Folk, Singer-Songwriter",training
075862,Jonah Rapino,19. Male Fantasy,Folk,"Folk, Freak-Folk, Singer-Songwriter",training
075866,Jonah Rapino,23. Guitars,Folk,"Folk, Freak-Folk, Singer-Songwriter",training
075869,Jonah Rapino,26. Whistling,Folk,"Folk, Freak-Folk, Singer-Songwriter",training
075883,Colin L. Orchestra,Doom,Folk,"Folk, Singer-Songwriter",training
075903,The Monitors,D.E.S.,Rock,"Punk, Rock, Power-Pop",training
075908,The Monitors,Suit and Tie,Rock,"Punk, Rock, Power-Pop",training
075925,Tricky Diesel,Don't You Worry,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075926,Tricky Diesel,Heat,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075927,Tricky Diesel,Bullit,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075928,Tricky Diesel,Yup,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075929,Tricky Diesel,Dark Kingdom,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075930,Tricky Diesel,Freestyle Joint,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075931,Tricky Diesel,King of the Streets,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075932,Tricky Diesel,World of Concrete,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075933,Tricky Diesel,My Love,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075935,Tricky Diesel,Still Balling,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075936,Tricky Diesel,Trying to Understand,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075937,Tricky Diesel,So Much Pain,Hip-Hop,"Hip-Hop Beats, Hip-Hop",training
075975,Miquel Parera Jaques,NXPiano001_Score01a-2012-12-23_03_36_01,Experimental,"Experimental, Drone",training
076036,Nicolas Tic Tac,Culotte guitare,Experimental,"Experimental, Sound Art, Field Recordings",training
076069,Koliadnyky of Kryvorivnia,Still the River Flows (Rhyming Song),International,"International, Europe",training
076071,Koliadnyky of Kryvorivnia,Duda (Bagpipes),International,"International, Europe",training
076072,Koliadnyky of Kryvorivnia,Greeting Tune,International,"International, Europe",training
076073,Koliadnyky of Kryvorivnia,Arkan (Men's Dance),International,"International, Europe",training
076074,Koliadnyky of Kryvorivnia,Jaw Harps,International,"International, Europe",training
